item_id,item_code,item_name,real_stock_id,parent_current,parent_available,default_id,default_location_id,default_shelf,oracle_status,oracle_shelf
131173,131173,　イチローズモルト　ＭＷＲピュアモルト　７００ｍｌ,,,,,,,single,YX0000
131187,131187,　ニッカ　余市マンサニーリャウッド　７００ｍｌ,,,,,,,single,YX0000
131207,131207,　サントリー　山崎ミズナラ１８年　７００ｍｌ,,,,,,,single,Q00000
131208,131208,×サントリー　角瓶　７００ｍｌ,,,,,,,single,B04204
131210,131210,×サントリー　角瓶ジャンボ　１．９２Ｌ,,,,,,,single,N02109
131211,131211,×サントリー　白角　７００ｍｌ,,,,,,,single,J06409
131237,131237,　イチローズモルト　秩父ピーテッド’１８　７００ｍｌ,,,,,,,single,YX0000
131247,131247,　ニッカ　シングルモルト余市　リミテッドＥＤ　２０１９　７００ｍｌ,,,,,,,single,YX0000
131249,131249,　ニッカ　シングルモルト宮城峡　リミテッドＥＤ　２０１９　７００ｍｌ,,,,,,,single,YX0000
131254,131254,　サントリー　ホワイト４０°１．９２Ｌ,,,,,,,single,Q00000
131278,131278,　厚岸蒸留所　サルロンカムイ　２００ｍｌ,,,,,,,single,YX0000
131282,131282,　キリン　シングルグレーンウィスキー　富士　７００ｍｌ,,,,,,,single,Q00000
131292,131292,　シングルモルト長濱　バーボンカスク　５００ｍｌ,,,,,,,single,YX0000
131293,131293,　シングルモルト長濱　オロロソシェリーカスク　５００ｍｌ,,,,,,,single,YX0000
131294,131294,　シングルモルト長濱　ミズナラカスク　５００ｍｌ,,,,,,,single,YX0000
131306,131306,×サントリー　角瓶　黒　４３°ジャンボ　１．９２Ｌ,,,,,,,single,J02110
131316,131316,　シングルモルトあかし　４年　ビアカスク　５００ｍｌ,,,,,,,single,Q00000
131327,131327,　厚岸蒸留所　雨水　７００ｍｌ,,,,,,,single,YX0000
131328,131328,　サントリー　白州ピーテッド　７００ｍｌ,,,,,,,single,Q00000
131340,131340,　ブラックニッカクリアブレンド　紙パック　１．８Ｌ,,,,,,,single,Q00000
131345,131345,　厚岸蒸留所　芒種,,,,,,,single,YX0000
131347,131347,　シングルモルト長濱　ボルドーカスク　５００ｍｌ,,,,,,,single,YX0000
131349,131349,　シングルモルト長濱　バーボンカスク　５００ｍｌ,,,,,,,single,YX0000
131351,131351,　シングルモルト嘉之助　２０２１　セカンドエディション　７００ｍｌ,,,,,,,single,YX0000
131356,131356,　マルスモルテージ越百　マンサニージャカスク　７００ｍｌ,,,,,,,single,YX0000
131357,131357,　ＡＭＡＨＡＧＡＮ　ヤズーカ　ファーザー　７００ｍｌ,,,,,,,single,YX0000
131359,131359,　厚岸蒸留所　処暑　７００ｍｌ,,,,,,,single,YX0000
131369,131369,　ＡＭＡＨＡＧＡＮ　歌舞伎エディション　７００ｍｌ,,,,,,,single,YX0000
131373,131373,　ＡＭＡＨＡＧＡＮ　エディションウィンター　７００ｍｌ,,,,,,,single,YX0000
131382,131382,　遊佐　ファーストエディション　２０２２　７００ｍｌ,,,,,,,single,YX0000
131383,131383,　厚岸蒸留所　ブレンデッドウィスキー　大寒　７００ｍｌ,,,,,,,single,YX0000
131397,131397,　厚岸蒸留所　シングルモルト　清明　７００ｍｌ,,,,,,,single,YX0000
131399,131399,　小正酒造　シングルモルト嘉之助　リミテッド２０２３　７００ｍｌ,,,,,,,single,YX0000
131425,131425,　ニッカ　ザ　グレーン　７００ｍｌ,,,,,,,single,YX0000
131430,131430,　聖闘士星矢　ウィスキーシリーズ　７００ｍｌ,,,,,,,single,YX0000
131431,131431,　シングルモルト桜尾　シェリーカスク　７００ｍｌ,,,,,,,single,YX0000
131432,131432,　シングルモルト　戸河内　７００ｍｌ,,,,,,,single,YX0000
131433,131433,　シングルモルト　桜尾　７００ｍｌ,,,,,,,single,YX0000
131434,131434,　キリン　シングルモルト　富士　７００ｍｌ,,,,,,,single,YX0000
131435,131435,　遊佐　シングルモルト　７００ｍｌ,,,,,,,single,YX0000
131440,131440,　若鶴　ザ　サン　ファイナル　７００ｍｌ,,,,,,,single,YX0000
131441,131441,　厚岸蒸留所　シングルモルト　白露　７００ｍｌ,,,,,,,single,YX0000
131446,131446,　ラグ　キルモリー　エディション　７００ｍｌ,,,,,,,single,YX0000
131455,131455,　厚岸蒸留所ブレンデッド　小雪　７００ｍｌ　,,,,,,,single,YX0000
131456,131456,　遊佐　シングルモルト　サードエディション　７００ｍｌ,,,,,,,single,YX0000
131461,131461,×北陸新幹線福井敦賀延伸記念ウイスキー　富山ラベル　２００ｍｌ（ＳＮ様専用）,,,,,,,single,YX0000
131462,131462,×北陸新幹線福井敦賀延伸記念ウイスキー　石川ラベル　２００ｍｌ（ＳＮ様専用）,,,,,,,single,YX0000
131463,131463,×北陸新幹線福井敦賀延伸記念ウイスキー　福井ラベル　２００ｍｌ（ＳＮ様専用）,,,,,,,single,YX0000
131465,131465,　響　ジャパニーズハーモニー　マスターズセレクト　７００ｍｌ,,,,,,,single,YX0000
131467,131467,　厚岸蒸留所　シングルモルト　立春　７００ｍｌ,,,,,,,single,YX0000
131475,131475,　小正酒造　嘉之助ダブルディスティラリー　７００ｍｌ,,,,,,,single,YX0000
131481,131481,　三郎丸蒸留所４　エンペラー　７００ｍｌ,,,,,,,single,YX0000
131482,131482,　ニッカ　ナインディケイズ　７００ｍｌ,,,,,,,single,YX9999
131486,131486,　イチローズ　モルト＆グレーン　クラシカルＥＤ　７００ｍｌ,,,,,,,single,YX0000
131487,131487,　嘉之助　ＨＩＯＫＩ　ＰＯＴ　ＳＴＩＬＬ　７００ｍｌ,,,,,,,single,YX0000
131490,131490,　三郎丸蒸留所　５　ザ　ヒエロファント　７００ｍｌ,,,,,,,single,YX0000
131491,131491,　遊佐　クラシカルブレンド　７００ｍｌ,,,,,,,single,YX0000
131493,131493,　厚岸蒸留所　カバッチリカムイ　７００ｍｌ,,,,,,,single,YX0000
131494,131494,　厚岸蒸留所　ブレンデッド　霜降　７００ｍｌ,,,,,,,single,YX0000
131504,131504,　厚岸蒸留所　シングルブレンデッド　冬至　７００ｍｌ,,,,,,,single,YX0000
131513,131513,　厚岸シングルモルト　立夏　７００ｍｌ,,,,,,,single,YX0000
131514,131514,　小正　嘉之助シングルモルト　ピーテッド　７００ｍｌ,,,,,,,single,YX0000
131515,131515,　三郎丸６　ＴＨＥ　ＬＯＶＥＲＳ　７００ｍｌ,,,,,,,single,YX0000
131516,131516,　ＹＵＺＡ　シングルモルト６年　７００ｍｌ,,,,,,,single,YX0000
131521,131521,　厚岸　シングルモルト　立秋　７００ｍｌ,,,,,,,single,YX0000
131527,131527,　三郎丸蒸留所　シャリオ　７００ｍｌ,,,,,,,single,YX0000
131528,131528,　厚岸蒸留所　シングルモルト　小寒,,,,,,,single,YX0000
131529,131529,　ホワイトオークあかし　ピュアモルト　５００ｍｌ,,,,,,,single,YX0000
131532,131532,　本坊酒造　シングルモルト津貫　’２６　７００ｍｌ,,,,,,,single,YX0000
131537,131537,　若鶴　北陸の食ウイスキー　福井ラベル２００ｍｌ（ＳＮ様専用）,51581,0,0,,,,single,YX0000
131544,131544,　厚岸　シングルモルト　春分　７００ｍｌ,,,,,,,single,YX0000
132005,132005,　ザ・マッカラン　レアカスク７００ｍｌ,,,,,,,single,YX0000
132006,132006,　ジムビーム　ジェイコブスゴースト　７５０ｍｌ,,,,,,,single,Q00000
132010,132010,　ローヤルサルートシグネチャーブレンド　７００ｍｌ,,,,,,,single,YX0000
132020,132020,　グレンモーレンジ　キンタルバン１４年　ポートカスク　７００ｍｌ,51995,0,0,,,,single,Q00000
132026,132026,　トマーティン　レガシー　７００ｍｌ,51551,-6,-6,,,,single,YX0000
132030,132030,　トマーティン　１２年　７００ｍｌ,,,,,,,single,YX0000
132033,132033,　アードベッグ　ウーガダール　７００ｍｌ,51887,-1,-1,,,,single,Q00000
132034,132034,　ブレット　バーボン　７００ｍｌ,,,,,,,single,Q00000
132037,132037,　マッカラン　ハーモニーＣＩＡ　７００ｍｌ,,,,,,,single,YX0000
132047,132047,　バッファロー　トレース　７５０ｍｌ,,,,,,,single,YX0000
132055,132055,　アイル　オブ　ジュラ　１０年　７００ｍｌ,,,,,,,single,Q00000
132057,132057,　クラクストンズ　エクスプロレーション　カリラ　７００ｍｌ,,,,,,,single,YX0000
132066,132066,　グレンモーレンジ　スピオス　７００ｍｌ,,,,,,,single,Q00000
132079,132079,　アバフェルディ　１２年　７００ｍｌ,,,,,,,single,YX0000
132080,132080,　グレンフィディック１５年ソレラリザーブ　７００ｍｌ,,,,,,,single,YX0000
132086,132086,　オーバン　１４年（正規）　７００ｍｌ,,,,,,,single,YX0000
132090,132090,×ブルックラディ　クラシック　７００ｍｌ,,,,,,,single,YX0000
132092,132092,　エドラダワー　１０年　７００ｍｌ,,,,,,,single,Q00000
132097,132097,　カナディアンクラブ　クラシック１２年　７００ｍｌ（正規品）,,,,,,,single,Q00000
132102,132102,　クライヌリッシュ１４年　７００ｍｌ,,,,,,,single,Q00000
132103,132103,　ブナハーブン１２年　７００ｍｌ,,,,,,,single,YX0000
132106,132106,　　ワイルドターキー　スタンダード７００ｍｌ,,,,,,,single,Q00000
132107,132107,　カナディアンクラブ　２０年　７００ｍｌ,,,,,,,single,YX0000
132125,132125,　ジャックダニエル　シングルバレル　７５０ｍｌ,,,,,,,single,YX0000
132131,132131,　ワイルドターキー　レアブリード　７００ｍｌ,,,,,,,single,Q00000
132141,132141,　アラン　ポートカスク　７００ｍｌ,,,,,,,single,YX0000
132149,132149,　スプリングバンク１５年　７００ｍｌ,,,,,,,single,YX0000
132150,132150,　４０°　ジャックダニエル　ブラック　１Ｌ,,,,,,,single,Q00000
132152,132152,　エヴァンウイリアムス　ブラックラベル　７５０ｍｌ,,,,,,,single,Q00000
132163,132163,　オールド　オーヴァーホルト　７５０ｍｌ,51852,0,0,,,,single,Q00000
132174,132174,　ベンリアック　１０年　７００ｍｌ,,,,,,,single,Q00000
132182,132182,　フォアローゼス　シングルバレル　７５０ｍｌ,,,,,,,single,Q00000
132194,132194,　ジャックダニエル　ブラック　１．７５Ｌ,,,,,,,single,Q00000
132195,132195,　オールドパルティキュラ　マクダフ２００９　１２年　７００ｍｌ,,,,,,,single,YX0000
132200,132200,　オールドオーバーホールト　ライ　７５０ｍｌ,,,,,,,single,YX0000
132201,132201,　オールドパルティキュラ　ブルックラディ　２００７　１５年　７００ｍｌ,,,,,,,single,YX0000
132202,132202,　グレンモーレンジ　１８年　７００ｍｌ,52020,0,0,,,,single,Q00000
132207,132207,　ノブクリーク　７５０ｍｌ,52635,0,0,,,,single,Q00000
132208,132208,　タリスカー１１年　７００ｍｌ,,,,,,,single,Q00000
132209,132209,　グレンモーレンジ　カドボールエステート１５年　７００ｍｌ,,,,,,,single,Q00000
132211,132211,　アベラワー　１０年　７００ｍｌ,,,,,,,single,Q00000
132218,132218,　オールドパルティキュラ　レダイグ２００９　シェリー　７００ｍｌ,,,,,,,single,YX0000
132220,132220,　オーヘントッシャン１２年７００ｍｌ,,,,,,,single,YX0000
132226,132226,　バスカー　スモールバッチ　シングルモルト　７００ｍｌ,,,,,,,single,YX0000
132227,132227,　ジムビームライ７００ｍｌ,,,,,,,single,Q00000
132231,132231,　アードベッグ　トリーバン１９年　７００ｍｌ,,,,,,,single,Q00000
132239,132239,　エズラブルック　ホワイト　７５０ｍｌ,,,,,,,single,Q00000
132247,132247,　ノアーズ　ミル　７５０ｍｌ（正規）,51853,2,2,,,,single,Q00000
132259,132259,　タリスカー　ストーム　７００ｍｌ,52465,-6,-6,,,,single,Q00000
132262,132262,　アランモルト　１０年　７００ｍｌ,,,,,,,single,YX0000
132267,132267,×ザ・マッカラン　ファインオーク２５年７００ｍｌ,,,,,,,single,Q00000
132278,132278,　アードベッグ　コリーヴレッカン　７００ｍｌ,51889,0,0,,,,single,Q00000
132280,132280,　ＭＭＣＤ　ベンチマーク　リンクウッド　７００ｍｌ,,,,,,,single,YX0000
132282,132282,　ＭＭＣＤ　ベンチマーク　ティーニニック　７００ｍｌ,,,,,,,single,YX0000
132286,132286,　ＭＭＣＤ　ベンチマーク　クレイゲラヒ　７００ｍｌ,,,,,,,single,YX0000
132295,132295,　グレンファークラス　マリアージュオブカスク　２０２３　７００ｍｌ,,,,,,,single,YX0000
132330,132330,　ダグラスレイン　ビッグピート　７００ｍｌ,,,,,,,single,YX0000
132335,132335,　タリスカー　ワイルダーシーズ　７００ｍｌ,,,,,,,single,YX0000
132345,132345,　グリーンスポット７００ｍｌ,,,,,,,single,Q00000
132346,132346,　キルケラン　ヘビリーピーテッド　バッチ１１　７００ｍｌ,,,,,,,single,YX0000
132347,132347,　ロングロウ　７００ｍｌ,,,,,,,single,YX0000
132359,132359,　グレンフィディック１８年　スモールバッチリザーブ７００ｍｌ,,,,,,,single,YX0000
132368,132368,　アードモア　レガシー　７００ｍｌ,,,,,,,single,Q00000
132369,132369,　ラフロイグ　１５年　７００ｍｌ,,,,,,,single,Q00000
132376,132376,　グレンファークラス２５年カスクストレングス　バッチ２　７００ｍｌ,,,,,,,single,YX0000
132388,132388,　シーバスリーガル　２５年　７００ｍｌ,,,,,,,single,YX0000
132400,132400,　アイラミスト　８年　７００ｍｌ,,,,,,,single,YX0000
132401,132401,　アードベック　トゥエンティワン　７５０ｍｌ,,,,,,,single,Q00000
132403,132403,　モンキーショルダー　スモーキーモンキー　７００ｍｌ,,,,,,,single,YX0000
132404,132404,　ウッドフォードリザーブ　７５０ｍｌ,,,,,,,single,YX0000
132408,132408,　ジャックダニエル　ブラック　２００ｍｌ,,,,,,,single,YX0000
132418,132418,　ジャックダニエル　ゴールドラベル　７００ｍｌ,,,,,,,single,Q00000
132420,132420,　マッカラン　ダブルカスク１２年　７００ｍｌ,,,,,,,single,YX0000
132421,132421,　ハイランドパーク１２年　７００ｍｌ,,,,,,,single,Q00000
132429,132429,　ロッホローモンド　シグネチャー　７００ｍｌ,,,,,,,single,YX0000
132436,132436,　カナディアンクラブ　７００ｍｌ,,,,,,,single,Q00000
132474,132474,　ラガヴーリン　１２年　ＳＰ　７００ｍｌ,,,,,,,single,Q00000
132475,132475,　カリラ　１５年　ＳＰ　７００ｍｌ,,,,,,,single,Q00000
132476,132476,　タリスカー　ディスティラリーエディション　７００ｍｌ,,,,,,,single,Q00000
132477,132477,　ラガヴーリン　ディスティラリーズ　エディション　７００ｍｌ,,,,,,,single,Q00000
132478,132478,　カリラ　ディスティラリー　エディション　７００ｍｌ,,,,,,,single,Q00000
132479,132479,　クラガンモア　ディスティラリーズ　エディション　７００ｍｌ,,,,,,,single,Q00000
132482,132482,　アードベッグ　ケルピー　７００ｍｌ,,,,,,,single,Q00000
132486,132486,　グレンモーレンジ　ミルション　７００ｍｌ,,,,,,,single,Q00000
132489,132489,　グレンモーレンジ　タグタ　７５０ｍｌ,,,,,,,single,Q00000
132496,132496,　タラモアデュー７００ｍｌ,,,,,,,single,Q00000
132501,132501,　アードベッグ　トゥエンティサムシング　２３年　７００ｍｌ,,,,,,,single,Q00000
132519,132519,　イーグルレア　１０年　７００ｍｌ,,,,,,,single,Q00000
132520,132520,　シーバスリーガル　アルティス７００ｍｌ,,,,,,,single,Q00000
132531,132531,　ブッシュミルズ　シングルモルト　１２年　７００ｍｌ,,,,,,,single,Q00000
132532,132532,　ハイランドパーク８年　マクファイルズコレクション　７００ｍｌ,,,,,,,single,Q00000
132533,132533,　シングルモルツ　オブ　スコットランド　グレンエルギン１１年　７００ｍｌ,,,,,,,single,YX0000
132534,132534,　ラガヴーリン　８年　７００ｍｌ,,,,,,,single,Q00000
132541,132541,　バランタインシングルモルト　グレンバーギー１５年　７００ｍｌ,,,,,,,single,YX0000
132546,132546,　カヴァラン　ディスティラリーセレクト　Ｎｏ．１７００ｍｌ,,,,,,,single,YX0000
132547,132547,　アードベッグ　トリー　バン　７５０ｍｌ,,,,,,,single,Q00000
132548,132548,　アードベッグ　スーパーノヴァ　２０１９　７００ｍｌ,,,,,,,single,Q00000
132552,132552,　シングルモルツ　オブ　スコットランド　オルトモア１１年　７００ｍｌ,,,,,,,single,YX0000
132553,132553,　グレンアラヒー１２年　７００ｍｌ,,,,,,,single,YX0000
