record_type,data_type,slip_number,shop_code,category_code,slip_type,order_date,delivery_date,route,contractor_code,shop_name,delivery_place,remarks,direct_shipping,supplier_code,file_name
B,01,91451032667,0091,210,01,250924,250925,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,25,1017,COCA_20250924140024.txt
B,01,91451032744,0091,210,01,250924,250925,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,25,1017,COCA_20250924140024.txt
B,01,01451023192,0001,210,01,250922,250923,,1017,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1017,COCA_20250922140023.txt
B,01,01451023194,0001,211,01,250922,250923,,1017,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1017,COCA_20250922140023.txt
B,01,01451023196,0001,214,01,250922,250923,,1017,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1017,COCA_20250922140023.txt
B,01,02451024496,0002,211,01,250922,250923,,1017,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1017,COCA_20250922140023.txt
B,01,02451024498,0002,214,01,250922,250923,,1017,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1017,COCA_20250922140023.txt
B,01,02451024500,0002,215,01,250922,250923,,1017,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1017,COCA_20250922140023.txt
B,01,03451025315,0003,210,01,250922,250923,,1017,ｻｶｲ,ｻｶｲ,,11,1017,COCA_20250922140023.txt
B,01,03451025317,0003,210,01,250922,250923,,1017,ｻｶｲ,ｻｶｲ,,11,1017,COCA_20250922140023.txt
B,01,03451025318,0003,250,01,250922,250923,,1017,ｻｶｲ,ｻｶｲ,,11,1017,COCA_20250922140023.txt
B,01,03451025332,0003,210,01,250922,250923,,1017,ｻｶｲ,ｻｶｲ,,91,1017,COCA_20250922140023.txt
B,01,03451025334,0003,214,01,250922,250923,,1017,ｻｶｲ,ｻｶｲ,,91,1017,COCA_20250922140023.txt
B,01,04451026948,0004,210,01,250922,250923,,1017,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,64,1017,COCA_20250922140023.txt
B,01,04451026950,0004,210,01,250922,250923,,1017,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,64,1017,COCA_20250922140023.txt
B,01,04451026951,0004,210,01,250922,250923,,1017,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,64,1017,COCA_20250922140023.txt
B,01,04451026963,0004,213,01,250922,250923,,1017,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1017,COCA_20250922140023.txt
B,01,08451020923,0008,210,01,250922,250923,,1017,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,21,1017,COCA_20250922140023.txt
B,01,10451033816,0010,211,01,250922,250923,,1017,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1017,COCA_20250922140023.txt
B,01,10451033818,0010,213,01,250922,250923,,1017,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1017,COCA_20250922140023.txt
B,01,10451033938,0010,210,01,250922,250923,,1017,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,31,1017,COCA_20250922140023.txt
B,01,11451025558,0011,211,01,250922,250923,,1017,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1017,COCA_20250922140023.txt
B,01,21451024227,0021,210,01,250922,250923,,1017,ｴﾓﾘ,ｴﾓﾘ,,91,1017,COCA_20250922140023.txt
B,01,22451018833,0022,211,01,250922,250923,,1017,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1017,COCA_20250922140023.txt
B,01,22451018835,0022,214,01,250922,250923,,1017,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1017,COCA_20250922140023.txt
B,01,22451018925,0022,210,01,250922,250923,,1017,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,21,1017,COCA_20250922140023.txt
B,01,91451032264,0091,210,01,250922,250923,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,23,1017,COCA_20250922140023.txt
B,01,91451032266,0091,210,01,250922,250923,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,23,1017,COCA_20250922140023.txt
B,01,91451032267,0091,210,01,250922,250923,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,23,1017,COCA_20250922140023.txt
B,01,91451032290,0091,210,01,250922,250923,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1017,COCA_20250922140023.txt
B,01,91451032292,0091,210,01,250922,250923,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1017,COCA_20250922140023.txt
B,01,91451032293,0091,210,01,250922,250923,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1017,COCA_20250922140023.txt
B,01,01451021431,0001,211,01,250901,250902,,1017,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,02451022568,0002,210,01,250901,250902,,1017,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,02451022570,0002,211,01,250901,250902,,1017,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,02451022572,0002,212,01,250901,250902,,1017,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,02451022574,0002,214,01,250901,250902,,1017,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,03451023390,0003,210,01,250901,250902,,1017,ｻｶｲ,ｻｶｲ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,03451023392,0003,213,01,250901,250902,,1017,ｻｶｲ,ｻｶｲ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,03451023394,0003,214,01,250901,250902,,1017,ｻｶｲ,ｻｶｲ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,03451023396,0003,215,01,250901,250902,,1017,ｻｶｲ,ｻｶｲ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,04451025012,0004,210,01,250901,250902,,1017,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,64,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,04451025014,0004,210,01,250901,250902,,1017,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,64,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,04451025038,0004,211,01,250901,250902,,1017,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,04451025040,0004,214,01,250901,250902,,1017,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,07451018230,0007,211,01,250901,250902,,1017,ｺｳﾖｳ,ｺｳﾖｳ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,07451018232,0007,212,01,250901,250902,,1017,ｺｳﾖｳ,ｺｳﾖｳ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,08451019340,0008,210,01,250901,250902,,1017,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,08451019342,0008,211,01,250901,250902,,1017,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,08451019344,0008,215,01,250901,250902,,1017,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,08451019387,0008,210,01,250901,250902,,1017,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,21,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,08451019389,0008,210,01,250901,250902,,1017,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,21,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,09451015525,0009,210,01,250901,250902,,1017,ｳﾞｨｵ,ｳﾞｨｵ,,11,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,09451015532,0009,212,01,250901,250902,,1017,ｳﾞｨｵ,ｳﾞｨｵ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,09451015534,0009,214,01,250901,250902,,1017,ｳﾞｨｵ,ｳﾞｨｵ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,10451031291,0010,210,01,250901,250902,,1017,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,11,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,10451031310,0010,211,01,250901,250902,,1017,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,10451031312,0010,214,01,250901,250902,,1017,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,10451031314,0010,215,01,250901,250902,,1017,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,11451023698,0011,211,01,250901,250902,,1017,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,21451022300,0021,210,01,250901,250902,,1017,ｴﾓﾘ,ｴﾓﾘ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,21451022302,0021,211,01,250901,250902,,1017,ｴﾓﾘ,ｴﾓﾘ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,21451022304,0021,212,01,250901,250902,,1017,ｴﾓﾘ,ｴﾓﾘ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,21451022306,0021,213,01,250901,250902,,1017,ｴﾓﾘ,ｴﾓﾘ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,21451022308,0021,215,01,250901,250902,,1017,ｴﾓﾘ,ｴﾓﾘ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,22451017392,0022,211,01,250901,250902,,1017,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,22451017487,0022,210,01,250901,250902,,1017,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,21,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,91451029712,0091,210,01,250901,250902,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,22,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,91451029714,0091,210,01,250901,250902,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,22,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,91451029715,0091,210,01,250901,250902,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,22,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,91451029785,0091,210,01,250901,250902,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,91451029822,0091,210,01,250901,250902,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,22,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,98451005036,0098,210,01,250901,250902,,1017,ｶﾅｻﾞﾜｷﾞｮｳﾑ,ｶﾅｻﾞﾜｷﾞｮｳﾑ,,21,1017,コカコラ様発注データバックアップ_20250901140040.txt
B,01,21451024870,0021,210,01,250930,251002,,1017,ｴﾓﾘ,ｴﾓﾘ,,21,1017,COCA_20250930140019.txt
B,01,21451024872,0021,210,01,250930,251002,,1017,ｴﾓﾘ,ｴﾓﾘ,,21,1017,COCA_20250930140019.txt
B,01,91451033291,0091,210,01,250930,251002,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,21,1017,COCA_20250930140019.txt
B,01,91451033397,0091,210,01,250930,251002,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,21,1017,COCA_20250930140019.txt
B,01,98451006413,0098,250,01,250930,251002,,1017,ｶﾅｻﾞﾜｷﾞｮｳﾑ,ｶﾅｻﾞﾜｷﾞｮｳﾑ,,11,1017,COCA_20250930140019.txt
B,01,11451025426,0011,210,01,250921,250923,,1017,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1017,COCA_20250921235021.txt
B,01,91451032206,0091,210,01,250920,250923,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,22,1017,COCA_20250921235021.txt
B,01,01451022949,0001,210,01,250919,250920,,1017,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,11,1017,COCA_20250919140027.txt
B,01,02451024244,0002,210,01,250919,250920,,1017,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1017,COCA_20250919140027.txt
B,01,03451025072,0003,210,01,250919,250920,,1017,ｻｶｲ,ｻｶｲ,,91,1017,COCA_20250919140027.txt
B,01,04451026684,0004,210,01,250919,250920,,1017,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,64,1017,COCA_20250919140027.txt
B,01,07451019562,0007,214,01,250919,250920,,1017,ｺｳﾖｳ,ｺｳﾖｳ,,91,1017,COCA_20250919140027.txt
B,01,08451020734,0008,215,01,250919,250920,,1017,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1017,COCA_20250919140027.txt
B,01,09451016619,0009,212,01,250919,250920,,1017,ｳﾞｨｵ,ｳﾞｨｵ,,91,1017,COCA_20250919140027.txt
B,01,09451016621,0009,214,01,250919,250920,,1017,ｳﾞｨｵ,ｳﾞｨｵ,,91,1017,COCA_20250919140027.txt
B,01,10451033538,0010,211,01,250919,250920,,1017,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1017,COCA_20250919140027.txt
B,01,11451025313,0011,210,01,250918,250920,,1017,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1017,COCA_20250919140027.txt
B,01,22451018686,0022,211,01,250919,250920,,1017,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1017,COCA_20250919140027.txt
B,01,91451031971,0091,210,01,250918,250920,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1017,COCA_20250919140027.txt
B,01,91451031973,0091,210,01,250918,250920,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1017,COCA_20250919140027.txt
B,01,91451031974,0091,210,01,250918,250920,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1017,COCA_20250919140027.txt
B,01,91451032042,0091,210,01,250919,250920,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1017,COCA_20250919140027.txt
B,01,91451032044,0091,210,01,250919,250920,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1017,COCA_20250919140027.txt
B,01,91451032045,0091,210,01,250919,250920,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1017,COCA_20250919140027.txt
B,01,91451032046,0091,210,01,250919,250920,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1017,COCA_20250919140027.txt
B,01,91451032047,0091,210,01,250919,250920,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1017,COCA_20250919140027.txt
B,01,91451032048,0091,210,01,250919,250920,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,20,1017,COCA_20250919140027.txt
B,01,01451021588,0001,211,01,250903,250904,,1017,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1017,COCA_20250903140028.txt
B,01,01451021590,0001,215,01,250903,250904,,1017,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1017,COCA_20250903140028.txt
B,01,02451022747,0002,210,01,250903,250904,,1017,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1017,COCA_20250903140028.txt
B,01,02451022749,0002,211,01,250903,250904,,1017,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,91,1017,COCA_20250903140028.txt
B,01,03451023578,0003,210,01,250903,250904,,1017,ｻｶｲ,ｻｶｲ,,91,1017,COCA_20250903140028.txt
B,01,07451018384,0007,210,01,250902,250904,,1017,ｺｳﾖｳ,ｺｳﾖｳ,,31,1017,COCA_20250903140028.txt
B,01,07451018391,0007,214,01,250903,250904,,1017,ｺｳﾖｳ,ｺｳﾖｳ,,91,1017,COCA_20250903140028.txt
B,01,09451015639,0009,212,01,250903,250904,,1017,ｳﾞｨｵ,ｳﾞｨｵ,,91,1017,COCA_20250903140028.txt
B,01,09451015641,0009,214,01,250903,250904,,1017,ｳﾞｨｵ,ｳﾞｨｵ,,91,1017,COCA_20250903140028.txt
B,01,10451031606,0010,211,01,250903,250904,,1017,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1017,COCA_20250903140028.txt
B,01,10451031608,0010,215,01,250903,250904,,1017,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1017,COCA_20250903140028.txt
B,01,11451023866,0011,210,01,250902,250904,,1017,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1017,COCA_20250903140028.txt
B,01,11451023868,0011,210,01,250902,250904,,1017,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1017,COCA_20250903140028.txt
B,01,21451022494,0021,210,01,250903,250904,,1017,ｴﾓﾘ,ｴﾓﾘ,,21,1017,COCA_20250903140028.txt
B,01,21451022497,0021,211,01,250903,250904,,1017,ｴﾓﾘ,ｴﾓﾘ,,91,1017,COCA_20250903140028.txt
B,01,21451022499,0021,213,01,250903,250904,,1017,ｴﾓﾘ,ｴﾓﾘ,,91,1017,COCA_20250903140028.txt
B,01,22451017563,0022,211,01,250903,250904,,1017,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1017,COCA_20250903140028.txt
B,01,91451030093,0091,210,01,250903,250904,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,24,1017,COCA_20250903140028.txt
B,01,91451030095,0091,210,01,250903,250904,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,24,1017,COCA_20250903140028.txt
B,01,91451030096,0091,250,01,250903,250904,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,24,1017,COCA_20250903140028.txt
B,01,91451030210,0091,210,01,250903,250904,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1017,COCA_20250903140028.txt
B,01,91451030230,0091,250,01,250903,250904,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,11,1017,COCA_20250903140028.txt
B,01,91451030232,0091,210,01,250903,250904,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,24,1017,COCA_20250903140028.txt
B,01,98451005152,0098,210,01,250902,250904,,1017,ｶﾅｻﾞﾜｷﾞｮｳﾑ,ｶﾅｻﾞﾜｷﾞｮｳﾑ,,21,1017,COCA_20250903140028.txt
B,01,10451032827,0010,210,01,250913,250916,,1017,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,31,1017,COCA_20250914235016.txt
B,01,11451024701,0011,210,01,250913,250916,,1017,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1017,COCA_20250914235016.txt
B,01,11451024714,0011,210,01,250913,250916,,1017,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1017,COCA_20250914235016.txt
B,01,22451018285,0022,210,01,250913,250916,,1017,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,21,1017,COCA_20250914235016.txt
B,01,01451022262,0001,210,01,250912,250913,,1017,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,11,1017,COCA_20250912140018.txt
B,01,04451025985,0004,210,01,250912,250913,,1017,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,64,1017,COCA_20250912140018.txt
B,01,04451025987,0004,210,01,250912,250913,,1017,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,64,1017,COCA_20250912140018.txt
B,01,07451019029,0007,212,01,250912,250913,,1017,ｺｳﾖｳ,ｺｳﾖｳ,,91,1017,COCA_20250912140018.txt
B,01,07451019031,0007,215,01,250912,250913,,1017,ｺｳﾖｳ,ｺｳﾖｳ,,91,1017,COCA_20250912140018.txt
B,01,08451020156,0008,211,01,250912,250913,,1017,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1017,COCA_20250912140018.txt
B,01,08451020158,0008,215,01,250912,250913,,1017,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1017,COCA_20250912140018.txt
B,01,09451016213,0009,210,01,250912,250913,,1017,ｳﾞｨｵ,ｳﾞｨｵ,,11,1017,COCA_20250912140018.txt
B,01,10451032654,0010,211,01,250912,250913,,1017,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1017,COCA_20250912140018.txt
B,01,11451024616,0011,211,01,250912,250913,,1017,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1017,COCA_20250912140018.txt
B,01,11451024618,0011,215,01,250912,250913,,1017,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1017,COCA_20250912140018.txt
B,01,21451023338,0021,211,01,250912,250913,,1017,ｴﾓﾘ,ｴﾓﾘ,,91,1017,COCA_20250912140018.txt
B,01,22451018201,0022,211,01,250912,250913,,1017,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1017,COCA_20250912140018.txt
B,01,91451031108,0091,210,01,250912,250913,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,23,1017,COCA_20250912140018.txt
B,01,91451031110,0091,210,01,250912,250913,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,23,1017,COCA_20250912140018.txt
B,01,98451005621,0098,210,01,250912,250916,,1017,ｶﾅｻﾞﾜｷﾞｮｳﾑ,ｶﾅｻﾞﾜｷﾞｮｳﾑ,,21,1017,COCA_20250912140018.txt
B,01,10451031940,0010,210,01,250906,250909,,1017,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,11,1017,COCA_20250906140019.txt
B,01,02451022984,0002,210,01,250907,250909,,1017,ﾆﾉﾐﾔ,ﾆﾉﾐﾔ,,11,1017,COCA_20250907235016.txt
B,01,11451024152,0011,210,01,250907,250909,,1017,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1017,COCA_20250907235016.txt
B,01,10451033421,0010,250,01,250918,250920,,1017,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,11,1017,COCA_20250918140025.txt
B,01,98451005881,0098,210,01,250917,250918,,1017,ｶﾅｻﾞﾜｷﾞｮｳﾑ,ｶﾅｻﾞﾜｷﾞｮｳﾑ,,11,1017,COCA_20250918140025.txt
B,01,98451005885,0098,210,01,250918,250920,,1017,ｶﾅｻﾞﾜｷﾞｮｳﾑ,ｶﾅｻﾞﾜｷﾞｮｳﾑ,,21,1017,COCA_20250918140025.txt
B,01,98451005887,0098,250,01,250918,250920,,1017,ｶﾅｻﾞﾜｷﾞｮｳﾑ,ｶﾅｻﾞﾜｷﾞｮｳﾑ,,21,1017,COCA_20250918140025.txt
B,01,10451033668,0010,210,01,250919,250923,,1017,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,31,1017,COCA_20250920140026.txt
B,01,01451023890,0001,211,01,251001,251002,,1017,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1017,COCA_20251001140021.txt
B,01,01451023892,0001,213,01,251001,251002,,1017,ﾎﾝﾃﾝ,ﾎﾝﾃﾝ,,91,1017,COCA_20251001140021.txt
B,01,03451026153,0003,210,01,251001,251002,,1017,ｻｶｲ,ｻｶｲ,,51,1017,COCA_20251001140021.txt
B,01,04451027790,0004,210,01,251001,251002,,1017,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1017,COCA_20251001140021.txt
B,01,04451027792,0004,211,01,251001,251002,,1017,ｻﾝﾄﾞｰﾑ,ｻﾝﾄﾞｰﾑ,,91,1017,COCA_20251001140021.txt
B,01,07451020413,0007,214,01,251001,251002,,1017,ｺｳﾖｳ,ｺｳﾖｳ,,91,1017,COCA_20251001140021.txt
B,01,07451020415,0007,215,01,251001,251002,,1017,ｺｳﾖｳ,ｺｳﾖｳ,,91,1017,COCA_20251001140021.txt
B,01,08451021597,0008,210,01,251001,251002,,1017,ﾌﾟﾗｻﾞ,ﾌﾟﾗｻﾞ,,91,1017,COCA_20251001140021.txt
B,01,10451034930,0010,211,01,251001,251002,,1017,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1017,COCA_20251001140021.txt
B,01,10451034932,0010,215,01,251001,251002,,1017,ﾂﾙｶﾞ,ﾂﾙｶﾞ,,91,1017,COCA_20251001140021.txt
B,01,11451026410,0011,210,01,251001,251002,,1017,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1017,COCA_20251001140021.txt
B,01,11451026412,0011,210,01,251001,251002,,1017,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1017,COCA_20251001140021.txt
B,01,11451026413,0011,210,01,251001,251002,,1017,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,11,1017,COCA_20251001140021.txt
B,01,11451026421,0011,211,01,251001,251002,,1017,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1017,COCA_20251001140021.txt
B,01,11451026423,0011,212,01,251001,251002,,1017,ｴﾁｾﾞﾝ,ｴﾁｾﾞﾝ,,91,1017,COCA_20251001140021.txt
B,01,21451024974,0021,210,01,251001,251002,,1017,ｴﾓﾘ,ｴﾓﾘ,,21,1017,COCA_20251001140021.txt
B,01,21451024981,0021,211,01,251001,251002,,1017,ｴﾓﾘ,ｴﾓﾘ,,91,1017,COCA_20251001140021.txt
B,01,22451019481,0022,210,01,251001,251002,,1017,ｵﾊﾞﾏ,ｵﾊﾞﾏ,,91,1017,COCA_20251001140021.txt
B,01,91451033494,0091,210,01,251001,251002,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,22,1017,COCA_20251001140021.txt
B,01,91451033496,0091,210,01,251001,251002,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,22,1017,COCA_20251001140021.txt
B,01,91451033497,0091,210,01,251001,251002,,1017,ﾑｽﾋﾞﾉｸﾗ,ﾑｽﾋﾞﾉｸﾗ,,22,1017,COCA_20251001140021.txt
