店舗CD,倉庫名,仕入先CD,仕入先名,JX伝票番号,発注日,納品日,商品CD,商品名,JANコード,入数,発注ケース,発注バラ,入荷ケース,入荷バラ,マッチ
0007,光陽店,1330,三菱食品株式会社,00000515891,2026-05-08,2026-05-11,184067,　キリン　のどごし＜生＞　３５０ｍｌ,4901411153568,24,0,0,0,16,×倉庫/仕入先不一致
0007,光陽店,1330,三菱食品株式会社,00000515891,2026-05-08,2026-05-11,184658,　キリン　氷結　レモン３５０ｍｌ,4901411153629,24,0,0,0,4,×倉庫/仕入先不一致
0007,光陽店,1330,三菱食品株式会社,00000515902,2026-05-08,2026-05-11,251044,　キリン　本格醸造ノンアルコール　ラガーゼロ３５０ｍｌ,4901411153612,24,0,0,0,4,×倉庫/仕入先不一致
0008,プラザ店,1330,三菱食品株式会社,00000515892,2026-05-08,2026-05-11,143059,◎キリン　一番搾り３５０ｍｌ,4901411153346,24,0,0,0,56,×倉庫/仕入先不一致
0008,プラザ店,1330,三菱食品株式会社,00000515892,2026-05-08,2026-05-11,142773,　キリン　一番搾り　ホワイトビール３５０ｍｌ,4901411153414,24,0,144,0,6,△2件
0008,プラザ店,1330,三菱食品株式会社,00000515892,2026-05-08,2026-05-11,142627,　キリン　晴れ風３５０ｍｌ,4901411153438,24,0,0,0,24,×倉庫/仕入先不一致
0008,プラザ店,1330,三菱食品株式会社,00000515892,2026-05-08,2026-05-11,147003,　キリン　麒麟淡麗グリーンラベル３５０ｍｌ,4901411153490,24,0,0,0,40,×倉庫/仕入先不一致
0008,プラザ店,1330,三菱食品株式会社,00000515892,2026-05-08,2026-05-11,184067,　キリン　のどごし＜生＞　３５０ｍｌ,4901411153568,24,0,0,0,52,×倉庫/仕入先不一致
0008,プラザ店,1330,三菱食品株式会社,00000515892,2026-05-08,2026-05-11,184658,　キリン　氷結　レモン３５０ｍｌ,4901411153629,24,0,0,0,2,×倉庫/仕入先不一致
0008,プラザ店,1330,三菱食品株式会社,00000515903,2026-05-08,2026-05-11,251044,　キリン　本格醸造ノンアルコール　ラガーゼロ３５０ｍｌ,4901411153612,24,0,0,0,5,×倉庫/仕入先不一致
0009,ヴィオ店,1330,三菱食品株式会社,00000515893,2026-05-08,2026-05-11,143059,◎キリン　一番搾り３５０ｍｌ,4901411153346,24,0,0,0,12,×倉庫/仕入先不一致
0009,ヴィオ店,1330,三菱食品株式会社,00000515893,2026-05-08,2026-05-11,142773,　キリン　一番搾り　ホワイトビール３５０ｍｌ,4901411153414,24,0,0,0,4,×倉庫/仕入先不一致
0009,ヴィオ店,1330,三菱食品株式会社,00000515893,2026-05-08,2026-05-11,142627,　キリン　晴れ風３５０ｍｌ,4901411153438,24,0,0,0,8,×倉庫/仕入先不一致
0009,ヴィオ店,1330,三菱食品株式会社,00000515893,2026-05-08,2026-05-11,147003,　キリン　麒麟淡麗グリーンラベル３５０ｍｌ,4901411153490,24,0,0,0,8,×倉庫/仕入先不一致
0009,ヴィオ店,1330,三菱食品株式会社,00000515893,2026-05-08,2026-05-11,184067,　キリン　のどごし＜生＞　３５０ｍｌ,4901411153568,24,0,0,0,8,×倉庫/仕入先不一致
0009,ヴィオ店,1330,三菱食品株式会社,00000515893,2026-05-08,2026-05-11,184658,　キリン　氷結　レモン３５０ｍｌ,4901411153629,24,0,0,0,4,×倉庫/仕入先不一致
0009,ヴィオ店,1330,三菱食品株式会社,00000515904,2026-05-08,2026-05-11,251044,　キリン　本格醸造ノンアルコール　ラガーゼロ３５０ｍｌ,4901411153612,24,0,0,0,2,×倉庫/仕入先不一致
0010,敦賀店,1330,三菱食品株式会社,00000515894,2026-05-08,2026-05-11,143059,◎キリン　一番搾り３５０ｍｌ,4901411153346,24,0,0,0,24,×倉庫/仕入先不一致
0010,敦賀店,1330,三菱食品株式会社,00000515894,2026-05-08,2026-05-11,142773,　キリン　一番搾り　ホワイトビール３５０ｍｌ,4901411153414,24,0,0,0,8,×倉庫/仕入先不一致
0010,敦賀店,1330,三菱食品株式会社,00000515894,2026-05-08,2026-05-11,142627,　キリン　晴れ風３５０ｍｌ,4901411153438,24,0,0,0,16,×倉庫/仕入先不一致
0010,敦賀店,1330,三菱食品株式会社,00000515894,2026-05-08,2026-05-11,147003,　キリン　麒麟淡麗グリーンラベル３５０ｍｌ,4901411153490,24,0,0,0,24,×倉庫/仕入先不一致
0010,敦賀店,1330,三菱食品株式会社,00000515894,2026-05-08,2026-05-11,184067,　キリン　のどごし＜生＞　３５０ｍｌ,4901411153568,24,0,0,0,20,×倉庫/仕入先不一致
0010,敦賀店,1330,三菱食品株式会社,00000515894,2026-05-08,2026-05-11,184658,　キリン　氷結　レモン３５０ｍｌ,4901411153629,24,0,0,0,4,×倉庫/仕入先不一致
0010,敦賀店,1330,三菱食品株式会社,00000515905,2026-05-08,2026-05-11,251044,　キリン　本格醸造ノンアルコール　ラガーゼロ３５０ｍｌ,4901411153612,24,0,0,0,15,×倉庫/仕入先不一致
0011,越前店,1330,三菱食品株式会社,00000515895,2026-05-08,2026-05-11,143059,◎キリン　一番搾り３５０ｍｌ,4901411153346,24,0,0,0,20,×倉庫/仕入先不一致
0011,越前店,1330,三菱食品株式会社,00000515895,2026-05-08,2026-05-11,142773,　キリン　一番搾り　ホワイトビール３５０ｍｌ,4901411153414,24,0,0,0,8,×倉庫/仕入先不一致
0011,越前店,1330,三菱食品株式会社,00000515895,2026-05-08,2026-05-11,142627,　キリン　晴れ風３５０ｍｌ,4901411153438,24,0,0,0,16,×倉庫/仕入先不一致
0011,越前店,1330,三菱食品株式会社,00000515895,2026-05-08,2026-05-11,147003,　キリン　麒麟淡麗グリーンラベル３５０ｍｌ,4901411153490,24,0,0,0,16,×倉庫/仕入先不一致
0011,越前店,1330,三菱食品株式会社,00000515895,2026-05-08,2026-05-11,184067,　キリン　のどごし＜生＞　３５０ｍｌ,4901411153568,24,0,0,0,16,×倉庫/仕入先不一致
0011,越前店,1330,三菱食品株式会社,00000515895,2026-05-08,2026-05-11,184658,　キリン　氷結　レモン３５０ｍｌ,4901411153629,24,0,0,0,4,×倉庫/仕入先不一致
0011,越前店,1330,三菱食品株式会社,00000515906,2026-05-08,2026-05-11,251044,　キリン　本格醸造ノンアルコール　ラガーゼロ３５０ｍｌ,4901411153612,24,0,0,0,14,×倉庫/仕入先不一致
0021,江守店,1330,三菱食品株式会社,00000515896,2026-05-08,2026-05-11,143059,◎キリン　一番搾り３５０ｍｌ,4901411153346,24,0,0,0,16,×倉庫/仕入先不一致
0021,江守店,1330,三菱食品株式会社,00000515896,2026-05-08,2026-05-11,142773,　キリン　一番搾り　ホワイトビール３５０ｍｌ,4901411153414,24,0,0,0,4,×倉庫/仕入先不一致
0021,江守店,1330,三菱食品株式会社,00000515896,2026-05-08,2026-05-11,142627,　キリン　晴れ風３５０ｍｌ,4901411153438,24,0,0,0,8,×倉庫/仕入先不一致
0021,江守店,1330,三菱食品株式会社,00000515896,2026-05-08,2026-05-11,147003,　キリン　麒麟淡麗グリーンラベル３５０ｍｌ,4901411153490,24,0,0,0,8,×倉庫/仕入先不一致
0021,江守店,1330,三菱食品株式会社,00000515896,2026-05-08,2026-05-11,184067,　キリン　のどごし＜生＞　３５０ｍｌ,4901411153568,24,0,0,0,16,×倉庫/仕入先不一致
0021,江守店,1330,三菱食品株式会社,00000515896,2026-05-08,2026-05-11,184658,　キリン　氷結　レモン３５０ｍｌ,4901411153629,24,0,0,0,2,×倉庫/仕入先不一致
0021,江守店,1330,三菱食品株式会社,00000515907,2026-05-08,2026-05-11,251044,　キリン　本格醸造ノンアルコール　ラガーゼロ３５０ｍｌ,4901411153612,24,0,60,0,2,△2件
0022,小浜店,1330,三菱食品株式会社,00000515897,2026-05-08,2026-05-11,143059,◎キリン　一番搾り３５０ｍｌ,4901411153346,24,0,48,0,8,△2件
0022,小浜店,1330,三菱食品株式会社,00000515897,2026-05-08,2026-05-11,142773,　キリン　一番搾り　ホワイトビール３５０ｍｌ,4901411153414,24,0,0,0,4,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000515897,2026-05-08,2026-05-11,142627,　キリン　晴れ風３５０ｍｌ,4901411153438,24,0,0,0,8,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000515897,2026-05-08,2026-05-11,147003,　キリン　麒麟淡麗グリーンラベル３５０ｍｌ,4901411153490,24,0,96,0,8,△2件
0022,小浜店,1330,三菱食品株式会社,00000515897,2026-05-08,2026-05-11,184067,　キリン　のどごし＜生＞　３５０ｍｌ,4901411153568,24,0,0,0,8,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000515897,2026-05-08,2026-05-11,184658,　キリン　氷結　レモン３５０ｍｌ,4901411153629,24,0,0,0,4,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000515908,2026-05-08,2026-05-11,251044,　キリン　本格醸造ノンアルコール　ラガーゼロ３５０ｍｌ,4901411153612,24,0,0,0,4,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518719,2026-05-09,2026-05-11,251044,　キリン　本格醸造ノンアルコール　ラガーゼロ３５０ｍｌ,4901411140148,24,0,0,0,24,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518720,2026-05-09,2026-05-11,184047,　キリン　麒麟特製　レモンサワー　ＡＬＣ．６％　３５０ｍｌ,4901411139302,24,0,0,0,24,×入荷予定なし
0022,小浜店,1330,三菱食品株式会社,00000518720,2026-05-09,2026-05-11,184166,　スミノフアイス　２７５ｍｌ,5410316982061,24,0,0,0,24,×入荷予定なし
0022,小浜店,1330,三菱食品株式会社,00000518720,2026-05-09,2026-05-11,184265,　キリン　氷結　パイナップル３５０ｍｌ,4901411066998,24,0,0,0,24,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518720,2026-05-09,2026-05-11,184401,　キリン　氷結　シャルドネスパークリング　３５０ｍｌ,4901411034683,24,0,0,0,24,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518720,2026-05-09,2026-05-11,184424,　キリン　氷結ＺＥＲＯ　レモン　５００ｍｌ,4901411047560,24,0,0,0,48,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518720,2026-05-09,2026-05-11,184546,　キリン　本搾り　ピンクグレープフルーツ３５０ｍｌ,4901411055480,24,0,0,0,48,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518721,2026-05-09,2026-05-11,184586,　キリン　氷結　ウメ　３５０ｍｌ,4901411037165,24,0,0,0,24,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518721,2026-05-09,2026-05-11,184669,　キリン　本搾り　オレンジ　３５０ｍｌ,4901411039985,24,0,0,0,48,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518721,2026-05-09,2026-05-11,185467,　キリン　本搾り　ライム３５０ｍｌ,4901411040004,24,0,0,0,24,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518721,2026-05-09,2026-05-11,184658,　キリン　氷結　レモン３５０ｍｌ,4901411003061,24,0,0,0,32,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518721,2026-05-09,2026-05-11,184880,　キリン　麒麟特製　レモンサワー　ＡＬＣ．９％３５０ｍｌ,4901411101460,24,0,0,0,8,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518721,2026-05-09,2026-05-11,184178,　キリン　本搾り　グレープフルーツ　３５０ｍｌ,4901411076454,24,0,0,0,16,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518722,2026-05-09,2026-05-11,184299,　キリン　本搾り　レモン　３５０ｍｌ,4901411076478,24,0,0,0,16,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518722,2026-05-09,2026-05-11,184882,　キリン　麒麟特製　コーラサワー３５０ｍｌ,4901411101385,24,0,0,0,4,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518722,2026-05-09,2026-05-11,184409,　キリン　氷結ＺＥＲＯ　レモン　３５０ｍｌ,4901411098531,24,0,0,0,32,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518722,2026-05-09,2026-05-11,184659,　キリン　氷結　レモン５００ｍｌ,4901411100678,24,0,0,0,4,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518722,2026-05-09,2026-05-11,185522,　キリン　氷結　無糖レモン　Ａｌｃ．７％　３５０ｍｌ,4901411105970,24,0,0,0,16,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518722,2026-05-09,2026-05-11,185524,　キリン　氷結　無糖レモン　Ａｌｃ．４％　３５０ｍｌ,4901411106915,24,0,0,0,16,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518723,2026-05-09,2026-05-11,122051,○２５°いいちこ（麦）シルエット７２０ｍｌ,4906666121416,12,0,0,0,12,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518723,2026-05-09,2026-05-11,122279,○２５°いいちこ（麦）パック１．８Ｌ,4906666111127,6,0,0,0,24,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518723,2026-05-09,2026-05-11,122984,　３０°いいちこ「空山独酌」７２０ｍｌ（麦）,4906666100060,6,0,0,0,6,×入荷予定なし
0022,小浜店,1330,三菱食品株式会社,00000518723,2026-05-09,2026-05-11,132497,　フォアローゼスブラック　７００ｍｌ,5000299101940,12,0,0,0,1,×入荷予定なし
0022,小浜店,1330,三菱食品株式会社,00000518723,2026-05-09,2026-05-11,132711,　ジョニーウォーカー　ブラックラベル　２００ｍｌ,4901411040912,24,0,0,0,2,×入荷予定なし
0022,小浜店,1330,三菱食品株式会社,00000518723,2026-05-09,2026-05-11,141081,　キリン　ハートランド３３０ｍｌ,49575651,30,0,0,0,30,×入荷予定なし
0022,小浜店,1330,三菱食品株式会社,00000518724,2026-05-09,2026-05-11,142628,　キリン　晴れ風５００ｍｌ,4901411133195,24,0,0,0,4,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518724,2026-05-09,2026-05-11,143007,◎キリン麒麟淡麗＜生＞５００ｍｌ,4901411512716,24,0,48,0,16,△2件
0022,小浜店,1330,三菱食品株式会社,00000518724,2026-05-09,2026-05-11,143037,◎キリンラガー５００ｍｌ,4901411157610,24,0,48,0,8,△2件
0022,小浜店,1330,三菱食品株式会社,00000518724,2026-05-09,2026-05-11,143059,◎キリン　一番搾り３５０ｍｌ,4901411157719,24,0,48,0,32,△2件
0022,小浜店,1330,三菱食品株式会社,00000518724,2026-05-09,2026-05-11,147003,　キリン　麒麟淡麗グリーンラベル３５０ｍｌ,4901411001999,24,0,96,0,32,△2件
0022,小浜店,1330,三菱食品株式会社,00000518724,2026-05-09,2026-05-11,145017,　キリン　淡麗プラチナダブル３５０ｍｌ,4901411046808,24,0,0,0,32,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518725,2026-05-09,2026-05-11,147081,　キリン　本麒麟５００ｍｌ,4901411083568,24,0,0,0,16,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518725,2026-05-09,2026-05-11,147004,　キリン　麒麟淡麗グリーンラベル５００ｍｌ,4901411002033,24,0,0,0,16,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518725,2026-05-09,2026-05-11,162002,　３７．５°ゴードン　ロンドン　ドライジン　７００ｍｌ,5000289925440,12,0,0,0,2,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518725,2026-05-09,2026-05-11,184036,　スミノフアイス　ピンクグレープフルーツ２７５ｍｌ,4901411143286,24,0,0,0,10,×入荷予定なし
0022,小浜店,1330,三菱食品株式会社,00000518725,2026-05-09,2026-05-11,184067,　キリン　のどごし＜生＞　３５０ｍｌ,4901411011547,24,0,0,0,32,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518725,2026-05-09,2026-05-11,147017,　キリン　本麒麟３５０ｍｌ,4901411083520,24,0,216,0,32,△2件
0022,小浜店,1330,三菱食品株式会社,00000518726,2026-05-09,2026-05-11,141081,　キリン　ハートランド３３０ｍｌ,49575651,30,0,0,0,30,×入荷予定なし
0022,小浜店,1330,三菱食品株式会社,00000518726,2026-05-09,2026-05-11,143166,　キリン　一番搾り　生樽７Ｌ　,4901411150109,1,6,0,0,4,○
0022,小浜店,1330,三菱食品株式会社,00000518726,2026-05-09,2026-05-11,143209,　キリン　一番搾り生３ＬＰＥＴ　,4901411108933,3,0,0,0,9,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518726,2026-05-09,2026-05-11,151245,　メルシャン　ビストロ　ペットボトル　赤　１．５Ｌ,4973480311507,6,0,0,0,3,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518726,2026-05-09,2026-05-11,151257,　メルシャン　ビストロ　ボックス　白　パック　１．８Ｌ,4973480314362,6,0,0,0,1,×入荷予定なし
0022,小浜店,1330,三菱食品株式会社,00000518726,2026-05-09,2026-05-11,143277,　キリン　一番搾り　生樽１５Ｌ,4901411188003,1,6,0,0,12,○
0022,小浜店,1330,三菱食品株式会社,00000518727,2026-05-09,2026-05-11,152329,　フランジア　バックインボックス（赤）３Ｌ,4973480320226,4,0,0,0,2,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518727,2026-05-09,2026-05-11,152332,　フランジア　バックインボックス（白）３Ｌ,4973480320233,4,0,0,0,2,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518727,2026-05-09,2026-05-11,171107,　國盛　みかんのお酒　７２０ｍｌ,4978526808171,6,0,0,0,3,×入荷予定なし
0022,小浜店,1330,三菱食品株式会社,00000518727,2026-05-09,2026-05-11,171184,　キリン樽詰サワー１５Ｌ,4901411503400,1,1,0,0,4,○
0022,小浜店,1330,三菱食品株式会社,00000518727,2026-05-09,2026-05-11,171447,　ホワイトホース　樽詰めハイボール　７Ｌ,4901411078403,1,0,0,0,4,×倉庫/仕入先不一致
0022,小浜店,1330,三菱食品株式会社,00000518727,2026-05-09,2026-05-11,185054,　キリン　ホワイトホース　ハイボール３５０ｍｌ,4901411086798,24,0,0,0,24,×入荷予定なし
0022,小浜店,1330,三菱食品株式会社,00000518728,2026-05-09,2026-05-11,241037,　ＭＹ　レモン７２０ｍｌ,4902701352142,12,2,0,0,2,△2件
0098,営業部石川（金沢）,1202,"国分中部㈱第二支社 福井支店",082828,2026-05-01,2026-05-11,171004,　合同　ＴＡＮＴＡＫＡＴＡＮ　ＳＨＩＳＯ梅酒　７２０ｍｌ（鍛高譚の梅酒）,4971980624264,6,0,0,1,0,×入荷予定なし
0098,営業部石川（金沢）,1202,"国分中部㈱第二支社 福井支店",082829,2026-05-08,2026-05-11,211128,　ホッピービバレッジホッピー３３０ｍｌ,4971701311107,24,0,0,2,0,×入荷予定なし
0098,営業部石川（金沢）,1202,"国分中部㈱第二支社 福井支店",082829,2026-05-08,2026-05-11,211140,　サッポロ　プレミアムアルコールフリー３３４ｍｌ小瓶,4901880867874,30,0,0,1,0,×入荷予定なし
0098,営業部石川（金沢）,1202,"国分中部㈱第二支社 福井支店",082829,2026-05-08,2026-05-11,211990,　ババリア　ノンアルコールビール　０．０％　グレープフルーツ３３０ｍｌ,8714800053358,24,0,0,1,0,×入荷予定なし
0098,営業部石川（金沢）,1202,"国分中部㈱第二支社 福井支店",082830,2026-05-08,2026-05-11,117003,　宝合成清酒　平安絵巻パック１．８Ｌ,4904670099011,6,0,0,1,0,×入荷予定なし
0098,営業部石川（金沢）,1202,"国分中部㈱第二支社 福井支店",082830,2026-05-08,2026-05-11,121179,　２５°キンミヤ焼酎１．８Ｌ,4977991318543,6,0,0,2,0,×入荷予定なし
0098,営業部石川（金沢）,1202,"国分中部㈱第二支社 福井支店",082830,2026-05-08,2026-05-11,,Ｗ　デュワーズ　ホワイトラベル　　　　　,080480230005,6,0,0,1,0,×商品未登録
0098,営業部石川（金沢）,1202,"国分中部㈱第二支社 福井支店",082830,2026-05-08,2026-05-11,171136,　ゴードー　あっさり梅酒パック　２Ｌ,4971980799054,6,0,0,4,0,×入荷予定なし
0098,営業部石川（金沢）,1202,"国分中部㈱第二支社 福井支店",082830,2026-05-08,2026-05-11,184313,　寶ＣＲＡＦＴ　金沢ゆず３３０ｍｌ,4904670481526,12,0,0,2,0,×入荷予定なし
0001,本店,1202,"国分中部㈱第二支社 福井支店",082831,2026-05-07,2026-05-10,112956,　一本義　辛口純米酒１．８Ｌ,4973092111212,6,4,0,1,0,△3件
0001,本店,1202,"国分中部㈱第二支社 福井支店",082832,2026-05-07,2026-05-10,141043,○サッポロ　エビス　大瓶６３３ｍｌ,4901880110086,20,3,0,1,0,△3件
0001,本店,1202,"国分中部㈱第二支社 福井支店",082833,2026-05-02,2026-05-10,121036,　３５°ホワイトタカラ　紙パック１．８Ｌ,4904670011570,6,0,0,0,36,×入荷予定なし
0001,本店,1202,"国分中部㈱第二支社 福井支店",082833,2026-05-02,2026-05-10,121199,　３５°ホワイトタカラ　紙パック９００ｍｌ,4904670000635,6,0,0,0,6,×入荷予定なし
0001,本店,1202,"国分中部㈱第二支社 福井支店",082833,2026-05-02,2026-05-10,121058,　３５°ホワイトタカラ　ｍｉｎｉ瓶２２０ｍｌ,4904670003490,30,0,0,0,5,×入荷予定なし
0001,本店,1202,"国分中部㈱第二支社 福井支店",082833,2026-05-02,2026-05-10,121118,　３５°ホワイトタカラ　カップ２２０ｍｌ,4904670002301,24,0,0,0,24,×入荷予定なし
0002,二の宮店,1202,"国分中部㈱第二支社 福井支店",082834,2026-05-07,2026-05-10,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,6915878223915,24,1,0,1,0,○
0002,二の宮店,1202,"国分中部㈱第二支社 福井支店",082835,2026-05-02,2026-05-10,121036,　３５°ホワイトタカラ　紙パック１．８Ｌ,4904670011570,6,0,0,0,36,×入荷予定なし
0002,二の宮店,1202,"国分中部㈱第二支社 福井支店",082835,2026-05-02,2026-05-10,121071,　３５°ホワイトタカラ　エコパウチ９００ｍｌ,4904670003520,6,0,0,0,6,×入荷予定なし
0002,二の宮店,1202,"国分中部㈱第二支社 福井支店",082835,2026-05-02,2026-05-10,121199,　３５°ホワイトタカラ　紙パック９００ｍｌ,4904670000635,6,0,0,0,6,×入荷予定なし
0002,二の宮店,1202,"国分中部㈱第二支社 福井支店",082835,2026-05-02,2026-05-10,121058,　３５°ホワイトタカラ　ｍｉｎｉ瓶２２０ｍｌ,4904670003490,30,0,0,0,5,×入荷予定なし
0002,二の宮店,1202,"国分中部㈱第二支社 福井支店",082835,2026-05-02,2026-05-10,121118,　３５°ホワイトタカラ　カップ２２０ｍｌ,4904670002301,24,0,0,0,12,×入荷予定なし
0003,坂井店,1202,"国分中部㈱第二支社 福井支店",082836,2026-05-02,2026-05-10,121036,　３５°ホワイトタカラ　紙パック１．８Ｌ,4904670011570,6,0,0,0,48,×入荷予定なし
0003,坂井店,1202,"国分中部㈱第二支社 福井支店",082836,2026-05-02,2026-05-10,121071,　３５°ホワイトタカラ　エコパウチ９００ｍｌ,4904670003520,6,0,0,0,6,×入荷予定なし
0003,坂井店,1202,"国分中部㈱第二支社 福井支店",082836,2026-05-02,2026-05-10,121199,　３５°ホワイトタカラ　紙パック９００ｍｌ,4904670000635,6,0,0,0,3,×入荷予定なし
0003,坂井店,1202,"国分中部㈱第二支社 福井支店",082836,2026-05-02,2026-05-10,121058,　３５°ホワイトタカラ　ｍｉｎｉ瓶２２０ｍｌ,4904670003490,30,0,0,0,5,×入荷予定なし
0003,坂井店,1202,"国分中部㈱第二支社 福井支店",082836,2026-05-02,2026-05-10,121118,　３５°ホワイトタカラ　カップ２２０ｍｌ,4904670002301,24,0,0,0,24,×入荷予定なし
0004,サンドーム前店,1202,"国分中部㈱第二支社 福井支店",082837,2026-05-07,2026-05-10,149982,　ＡＢインベブ　コロナ　エキストラ　瓶３３０ｍｌ,6915878223915,24,0,0,1,0,×倉庫/仕入先不一致
0004,サンドーム前店,1202,"国分中部㈱第二支社 福井支店",082838,2026-05-02,2026-05-10,121036,　３５°ホワイトタカラ　紙パック１．８Ｌ,4904670011570,6,0,0,0,48,×入荷予定なし
0004,サンドーム前店,1202,"国分中部㈱第二支社 福井支店",082838,2026-05-02,2026-05-10,121071,　３５°ホワイトタカラ　エコパウチ９００ｍｌ,4904670003520,6,0,0,0,6,×入荷予定なし
0004,サンドーム前店,1202,"国分中部㈱第二支社 福井支店",082838,2026-05-02,2026-05-10,121199,　３５°ホワイトタカラ　紙パック９００ｍｌ,4904670000635,6,0,0,0,6,×入荷予定なし
0004,サンドーム前店,1202,"国分中部㈱第二支社 福井支店",082838,2026-05-02,2026-05-10,121058,　３５°ホワイトタカラ　ｍｉｎｉ瓶２２０ｍｌ,4904670003490,30,0,0,0,5,×入荷予定なし
0004,サンドーム前店,1202,"国分中部㈱第二支社 福井支店",082838,2026-05-02,2026-05-10,121118,　３５°ホワイトタカラ　カップ２２０ｍｌ,4904670002301,24,0,0,0,24,×入荷予定なし
0007,光陽店,1202,"国分中部㈱第二支社 福井支店",082839,2026-05-07,2026-05-10,112956,　一本義　辛口純米酒１．８Ｌ,4973092111212,6,2,0,2,0,○
0007,光陽店,1202,"国分中部㈱第二支社 福井支店",082839,2026-05-07,2026-05-10,112956,　一本義　辛口純米酒１．８Ｌ,4973092111212,6,2,0,1,0,○
0007,光陽店,1202,"国分中部㈱第二支社 福井支店",082840,2026-05-07,2026-05-10,141045,　サッポロ　エビス　小瓶３３４ｍｌ,4901880111144,30,3,0,1,0,△3件
0007,光陽店,1202,"国分中部㈱第二支社 福井支店",082840,2026-05-07,2026-05-10,141045,　サッポロ　エビス　小瓶３３４ｍｌ,4901880111144,30,3,0,1,0,△3件
0007,光陽店,1202,"国分中部㈱第二支社 福井支店",082841,2026-05-02,2026-05-10,121036,　３５°ホワイトタカラ　紙パック１．８Ｌ,4904670011570,6,0,0,0,24,×入荷予定なし
0007,光陽店,1202,"国分中部㈱第二支社 福井支店",082841,2026-05-02,2026-05-10,121071,　３５°ホワイトタカラ　エコパウチ９００ｍｌ,4904670003520,6,0,0,0,6,×入荷予定なし
0007,光陽店,1202,"国分中部㈱第二支社 福井支店",082841,2026-05-02,2026-05-10,121199,　３５°ホワイトタカラ　紙パック９００ｍｌ,4904670000635,6,0,0,0,6,×入荷予定なし
0007,光陽店,1202,"国分中部㈱第二支社 福井支店",082841,2026-05-02,2026-05-10,121058,　３５°ホワイトタカラ　ｍｉｎｉ瓶２２０ｍｌ,4904670003490,30,0,0,0,5,×入荷予定なし
0007,光陽店,1202,"国分中部㈱第二支社 福井支店",082841,2026-05-02,2026-05-10,121118,　３５°ホワイトタカラ　カップ２２０ｍｌ,4904670002301,24,0,0,0,12,×入荷予定なし
0008,プラザ店,1202,"国分中部㈱第二支社 福井支店",082842,2026-04-30,2026-05-10,122167,　２５°よかいち（麦）ペット４Ｌ,4904670010016,4,0,0,0,2,×入荷予定なし
0008,プラザ店,1202,"国分中部㈱第二支社 福井支店",082843,2026-05-02,2026-05-10,121036,　３５°ホワイトタカラ　紙パック１．８Ｌ,4904670011570,6,0,0,0,48,×入荷予定なし
0008,プラザ店,1202,"国分中部㈱第二支社 福井支店",082843,2026-05-02,2026-05-10,121071,　３５°ホワイトタカラ　エコパウチ９００ｍｌ,4904670003520,6,0,0,0,6,×入荷予定なし
